Id;DocumentoCliente;DataEvento;TipoEvento;TipoAcesso;IdAtendente;Pagina;Atividade;LogErro;Origem
666112;111.111.114-03;2019-01-07 10:05:47.0930000;2;2;00000000-0000-0000-0000-000000000001;13;Visualização da MEU_IMOVEL;;NULL
666113;111.111.114-04;2019-01-07 10:05:54.9900000;2;2;983880A6-98B6-E811-80C3-00505695E94A;1;Visualização da HOME;;NULL
666114;111.111.114-05;2019-01-07 10:06:00.2800000;2;2;983880A6-98B6-E811-80C3-00505695E94A;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Posição Financeira;NULL
666115;111.111.114-06;2019-01-07 10:06:00.7600000;2;2;983880A6-98B6-E811-80C3-00505695E94A;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
666116;111.111.114-07;2019-01-07 10:06:01.1600000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666117;111.111.114-08;2019-01-07 10:06:03.6470000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666118;111.111.114-09;2019-01-07 10:06:07.1430000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Posição Financeira;NULL
666119;111.111.114-10;2019-01-07 10:06:07.4300000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
666120;111.111.114-11;2019-01-07 10:06:12.5970000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666121;111.111.114-12;2019-01-07 10:06:15.7500000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666122;111.111.114-13;2019-01-07 10:06:15.8700000;3;2;00000000-0000-0000-0000-000000000001;2;Atualização em DADOS_CADASTRAIS;Atualização de Cadastro;NULL
666123;111.111.114-14;2019-01-07 10:06:19.9000000;2;2;00000000-0000-0000-0000-000000000001;2;Visualização da DADOS_CADASTRAIS;;NULL
666124;111.111.114-15;2019-01-07 10:06:23.3630000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666125;111.111.114-16;2019-01-07 10:06:28.6600000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Posição Financeira;NULL
666126;111.111.114-17;2019-01-07 10:06:28.7030000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
666127;111.111.114-18;2019-01-07 10:06:37.7770000;2;2;00000000-0000-0000-0000-000000000001;13;Visualização da MEU_IMOVEL;;NULL
666128;111.111.114-19;2019-01-07 10:06:38.0530000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
666129;111.111.114-20;2019-01-07 10:06:39.8730000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666130;111.111.114-21;2019-01-07 10:06:41.5400000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666131;111.111.114-22;2019-01-07 10:06:43.9630000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666132;111.111.114-23;2019-01-07 10:06:49.1000000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;Meu Móvel de Madeira;NULL
666133;111.111.114-24;2019-01-07 10:06:50.7500000;3;2;00000000-0000-0000-0000-000000000001;2;Atualização em DADOS_CADASTRAIS;Atualização de Cadastro;NULL
666134;111.111.114-25;2019-01-07 10:06:55.9800000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Posição Financeira;NULL
666135;111.111.114-26;2019-01-07 10:06:56.1600000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
666136;111.111.114-27;2019-01-07 10:06:58.0800000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666137;111.111.114-28;2019-01-07 10:07:02.2030000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666138;111.111.114-29;2019-01-07 10:07:03.7070000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
666139;111.111.114-30;2019-01-07 10:07:07.7170000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Posição Financeira;NULL
666140;111.111.114-31;2019-01-07 10:07:07.7200000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
666141;111.111.114-32;2019-01-07 10:07:07.9370000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666142;111.111.114-33;2019-01-07 10:07:08.0570000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
666143;111.111.114-34;2019-01-07 10:07:10.6470000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;Visualização de Fale Conosco;NULL
666144;111.111.114-35;2019-01-07 10:07:10.8400000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Posição Financeira;NULL
666145;111.111.114-36;2019-01-07 10:07:10.9330000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
666146;111.111.114-37;2019-01-07 10:07:11.0600000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;;NULL
666147;111.111.114-38;2019-01-07 10:07:14.8370000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666148;111.111.114-39;2019-01-07 10:07:22.1770000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666149;111.111.114-40;2019-01-07 10:07:25.4100000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;Blink Reformei;NULL
666150;111.111.114-41;2019-01-07 10:07:28.7600000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666151;111.111.114-42;2019-01-07 10:07:30.5370000;2;2;00000000-0000-0000-0000-000000000001;2;Visualização da DADOS_CADASTRAIS;;NULL
666152;111.111.114-43;2019-01-07 10:07:31.6430000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666153;111.111.114-44;2019-01-07 10:07:36.9870000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666154;111.111.114-45;2019-01-07 10:07:43.6130000;2;2;00000000-0000-0000-0000-000000000001;19;Visualização da ASSISTENCIA_TECNICA;;NULL
666155;111.111.114-46;2019-01-07 10:07:46.0700000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666156;111.111.114-47;2019-01-07 10:07:48.4670000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
666157;111.111.114-48;2019-01-07 10:07:49.0670000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666158;111.111.114-49;2019-01-07 10:07:51.0730000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666159;111.111.114-50;2019-01-07 10:07:54.0470000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Posição Financeira;NULL
666160;111.111.114-51;2019-01-07 10:07:54.5430000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
666161;111.111.114-52;2019-01-07 10:08:01.4830000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666162;111.111.114-53;2019-01-07 10:08:03.7800000;2;2;00000000-0000-0000-0000-000000000001;13;Visualização da MEU_IMOVEL;;NULL
666163;111.111.114-54;2019-01-07 10:08:04.0100000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666164;111.111.114-55;2019-01-07 10:08:06.9030000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666165;111.111.114-56;2019-01-07 10:08:15.0500000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;Download de Boleto;NULL
666166;111.111.114-57;2019-01-07 10:08:15.9070000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666167;111.111.114-58;2019-01-07 10:08:21.6470000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Posição Financeira;NULL
666168;111.111.114-59;2019-01-07 10:08:21.8130000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
666169;111.111.114-60;2019-01-07 10:08:29.2870000;2;2;00000000-0000-0000-0000-000000000001;4;Visualização da CONHECA_PORTAL;;NULL
666170;111.111.114-61;2019-01-07 10:08:33.8000000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
666171;111.111.114-62;2019-01-07 10:08:41.9900000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666172;111.111.114-63;2019-01-07 10:08:43.3200000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Posição Financeira;NULL
666173;111.111.114-64;2019-01-07 10:08:43.8400000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
666174;111.111.114-65;2019-01-07 10:08:57.9600000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666175;111.111.114-66;2019-01-07 10:08:58.0600000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
666176;111.111.114-67;2019-01-07 10:09:02.3230000;2;2;00000000-0000-0000-0000-000000000001;13;Visualização da MEU_IMOVEL;;NULL
666177;111.111.114-68;2019-01-07 10:09:06.5100000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Posição Financeira;NULL
666178;111.111.114-69;2019-01-07 10:09:06.8700000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
666179;111.111.114-70;2019-01-07 10:09:10.6400000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666180;111.111.114-71;2019-01-07 10:09:15.8630000;2;2;3AF10F1D-7F7B-E711-9428-005056ACE682;1;Visualização da HOME;;NULL
666181;111.111.114-72;2019-01-07 10:09:22.5770000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666182;111.111.114-73;2019-01-07 10:09:27.9530000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666183;111.111.114-74;2019-01-07 10:09:31.7670000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666184;111.111.114-75;2019-01-07 10:09:32.7600000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;Download de Boleto;NULL
666185;111.111.114-76;2019-01-07 10:09:39.9400000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Posição Financeira;NULL
666186;111.111.114-77;2019-01-07 10:09:40.2800000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
666187;111.111.114-78;2019-01-07 10:09:48.4200000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666188;111.111.114-79;2019-01-07 10:09:55.0100000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666189;111.111.114-80;2019-01-07 10:09:58.9030000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666190;111.111.114-81;2019-01-07 10:10:00.2000000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
666191;111.111.114-82;2019-01-07 10:10:10.1500000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
666192;111.111.114-83;2019-01-07 10:10:26.0330000;2;2;00000000-0000-0000-0000-000000000001;13;Visualização da MEU_IMOVEL;;NULL
666193;111.111.114-84;2019-01-07 10:10:44.4470000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Posição Financeira;NULL
666194;111.111.114-85;2019-01-07 10:10:44.7830000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
666195;111.111.114-86;2019-01-07 10:10:49.1300000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666196;111.111.114-87;2019-01-07 10:10:53.5970000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666197;111.111.114-88;2019-01-07 10:10:58.2330000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
666198;111.111.114-89;2019-01-07 10:10:58.5130000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
666199;111.111.114-90;2019-01-07 10:11:02.6100000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
666200;111.111.114-91;2019-01-07 10:11:02.8530000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Posição Financeira;NULL
666201;111.111.114-92;2019-01-07 10:11:02.9930000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
666202;111.111.114-93;2019-01-07 10:11:15.3870000;2;2;00000000-0000-0000-0000-000000000001;13;Visualização da MEU_IMOVEL;;NULL
666203;111.111.114-94;2019-01-07 10:11:18.0530000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666204;111.111.114-95;2019-01-07 10:11:19.7470000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666205;111.111.114-96;2019-01-07 10:11:24.2030000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
666206;111.111.114-97;2019-01-07 10:11:30.7100000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
666207;111.111.114-98;2019-01-07 10:11:36.0600000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
666208;111.111.114-99;2019-01-07 10:11:45.2200000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666209;111.111.115-01;2019-01-07 10:11:47.7400000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;Visualizar Boleto;NULL
666210;111.111.115-02;2019-01-07 10:11:48.0030000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666211;111.111.115-03;2019-01-07 10:11:55.2900000;2;2;00000000-0000-0000-0000-000000000001;2;Visualização da DADOS_CADASTRAIS;;NULL
666212;111.111.115-04;2019-01-07 10:11:57.7970000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666213;111.111.115-05;2019-01-07 10:12:11.9900000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666214;111.111.115-06;2019-01-07 10:12:14.0200000;2;2;91B28C72-3F76-E811-80C0-005056955165;1;Visualização da HOME;;NULL
666215;111.111.115-07;2019-01-07 10:12:14.2900000;2;2;00000000-0000-0000-0000-000000000001;7;Visualização da DOCUMENTOS;;NULL
666216;111.111.115-08;2019-01-07 10:12:17.1730000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Posição Financeira;NULL
666217;111.111.115-09;2019-01-07 10:12:17.3470000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
13991;111.111.115-10;2018-06-28 17:54:08.2370000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
13992;111.111.115-11;2018-06-28 17:54:10.5370000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
13993;111.111.115-12;2018-06-28 17:54:18.2370000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
13995;111.111.115-13;2018-06-28 17:54:58.3470000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
13996;111.111.115-14;2018-06-28 17:55:22.9230000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
13998;111.111.115-15;2018-06-28 17:55:32.1700000;2;2;00000000-0000-0000-0000-000000000001;7;Visualização da DOCUMENTOS;;NULL
13999;111.111.115-16;2018-06-28 17:55:34.3470000;2;2;00000000-0000-0000-0000-000000000001;13;Visualização da MEU_IMOVEL;;NULL
14001;111.111.115-17;2018-06-28 17:55:54.7170000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14002;111.111.115-18;2018-06-28 17:56:11.8730000;2;2;00000000-0000-0000-0000-000000000001;13;Visualização da MEU_IMOVEL;;NULL
14003;111.111.115-19;2018-06-28 17:56:39.0000000;2;2;00000000-0000-0000-0000-000000000001;13;Visualização da MEU_IMOVEL;;NULL
14004;111.111.115-20;2018-06-28 17:56:44.9400000;2;2;00000000-0000-0000-0000-000000000001;15;Visualização da VISTORIA;;NULL
14006;111.111.115-21;2018-06-28 17:57:40.3370000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;;NULL
14012;111.111.115-22;2018-06-28 17:58:32.0030000;2;2;00000000-0000-0000-0000-000000000001;17;Visualização da DUVIDAS_FREQUENTES;;NULL
14015;111.111.115-23;2018-06-28 17:59:25.7900000;2;2;00000000-0000-0000-0000-000000000001;18;Visualização da GLOSSARIO;;NULL
14016;111.111.115-24;2018-06-28 18:01:33.8070000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14022;111.111.115-25;2018-06-28 18:02:07.7200000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
14025;111.111.115-26;2018-06-28 18:02:25.3330000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
14049;111.111.115-27;2018-06-28 18:07:31.5770000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14051;111.111.115-28;2018-06-28 18:07:43.8300000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
14054;111.111.115-29;2018-06-28 18:09:12.2930000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14055;111.111.115-30;2018-06-28 18:09:21.0300000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
14070;111.111.115-31;2018-06-28 18:21:43.4870000;2;2;1FA6C7F4-653A-E711-9428-005056ACE682;1;Visualização da HOME;;NULL
14071;111.111.115-32;2018-06-28 18:21:47.5600000;2;2;1FA6C7F4-653A-E711-9428-005056ACE682;7;Visualização da DOCUMENTOS;;NULL
14072;111.111.115-33;2018-06-28 18:24:20.9330000;2;2;91B28C72-3F76-E811-80C0-005056955165;1;Visualização da HOME;;NULL
14073;111.111.115-34;2018-06-28 18:24:47.9530000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14077;111.111.115-35;2018-06-28 18:25:49.3830000;2;2;00000000-0000-0000-0000-000000000001;10;Visualização da FINANCEIRO_INFORME_RENDIMENTOS;;NULL
14035;111.111.115-36;2018-06-28 18:04:45.4000000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14036;111.111.115-37;2018-06-28 18:04:54.2000000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14037;111.111.115-38;2018-06-28 18:04:56.3500000;2;2;7AA52A9D-B618-E711-941A-001DD8200008;7;Visualização da DOCUMENTOS;;NULL
14038;111.111.115-39;2018-06-28 18:04:57.4700000;2;2;00000000-0000-0000-0000-000000000001;7;Visualização da DOCUMENTOS;;NULL
14039;111.111.115-40;2018-06-28 18:05:07.8470000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
14040;111.111.115-41;2018-06-28 18:05:09.1400000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
666038;111.111.115-42;2019-01-07 09:58:19.0400000;2;2;AB3FE1FC-C9E1-E811-80C5-00505695E94A;9;Visualização da FINANCEIRO_MEUS_BOLETOS;Download de Boleto;NULL
666039;111.111.115-43;2019-01-07 09:58:25.7100000;2;2;00000000-0000-0000-0000-000000000001;6;Visualização da BENEFICIOS_VOCE;;NULL
666040;111.111.115-44;2019-01-07 09:58:37.9500000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666041;111.111.115-45;2019-01-07 09:58:40.1130000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666042;111.111.115-46;2019-01-07 09:58:47.4600000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666043;111.111.115-47;2019-01-07 09:58:51.1000000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666044;111.111.115-48;2019-01-07 09:58:57.8770000;2;2;00000000-0000-0000-0000-000000000001;19;Visualização da ASSISTENCIA_TECNICA;;NULL
666045;111.111.115-49;2019-01-07 09:59:09.2700000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666046;111.111.115-50;2019-01-07 09:59:15.0900000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666047;111.111.115-51;2019-01-07 09:59:21.9370000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;Visualização de Fale Conosco;NULL
666048;111.111.115-52;2019-01-07 09:59:23.4070000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;;NULL
666057;111.111.115-53;2019-01-07 10:01:19.0100000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666058;111.111.115-54;2019-01-07 10:01:55.5000000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666059;111.111.115-55;2019-01-07 10:02:12.0300000;2;2;00000000-0000-0000-0000-000000000001;9;Visualização da FINANCEIRO_MEUS_BOLETOS;;NULL
666060;111.111.115-56;2019-01-07 10:02:41.8030000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
666061;111.111.115-57;2019-01-07 10:02:42.6600000;2;2;00000000-0000-0000-0000-000000000001;5;Visualização da ANDAMENTO_OBRA;;NULL
666062;111.111.115-58;2019-01-07 10:02:44.6400000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666063;111.111.115-59;2019-01-07 10:02:50.2930000;2;2;00000000-0000-0000-0000-000000000001;13;Visualização da MEU_IMOVEL;;NULL
666064;111.111.115-60;2019-01-07 10:02:53.5600000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666065;111.111.115-61;2019-01-07 10:03:08.8530000;2;2;00000000-0000-0000-0000-000000000001;10;Visualização da FINANCEIRO_INFORME_RENDIMENTOS;;NULL
666066;111.111.115-62;2019-01-07 10:03:11.3630000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
666068;111.111.115-63;2019-01-07 10:03:33.3830000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666069;111.111.115-64;2019-01-07 10:03:33.5770000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;Visualização de Fale Conosco;NULL
666070;111.111.115-65;2019-01-07 10:03:34.3430000;1;2;00000000-0000-0000-0000-000000000001;16;Criação em FALE_CONOSCO;Criação de Fale Conosco, CYR-2018086-Y4S1;NULL
666071;111.111.115-66;2019-01-07 10:03:34.9570000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;Visualização de Fale Conosco;NULL
666072;111.111.115-67;2019-01-07 10:03:35.2370000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;;NULL
666073;111.111.115-68;2019-01-07 10:03:36.3530000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;;NULL
666074;111.111.115-69;2019-01-07 10:03:37.3500000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;Visualização de Fale Conosco;NULL
666075;111.111.115-70;2019-01-07 10:03:38.1700000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;;NULL
666077;111.111.115-71;2019-01-07 10:03:48.3830000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666081;111.111.115-72;2019-01-07 10:03:58.9830000;2;2;00000000-0000-0000-0000-000000000001;11;Visualização da FINANCEIRO_ANTECIPACAO;;NULL
666083;111.111.115-73;2019-01-07 10:04:07.4600000;2;2;00000000-0000-0000-0000-000000000001;1;Visualização da HOME;;NULL
666086;111.111.115-74;2019-01-07 10:04:19.9500000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Posição Financeira;NULL
666087;111.111.115-75;2019-01-07 10:04:20.5100000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;;NULL
666089;111.111.115-76;2019-01-07 10:04:24.7200000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;Visualização de Fale Conosco;NULL
666090;111.111.115-77;2019-01-07 10:04:24.8600000;1;2;00000000-0000-0000-0000-000000000001;16;Criação em FALE_CONOSCO;Criação de Fale Conosco, CYR-2018090-C8W0;NULL
666091;111.111.115-78;2019-01-07 10:04:25.1000000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;Visualização de Fale Conosco;NULL
666092;111.111.115-79;2019-01-07 10:04:25.5200000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;;NULL
666093;111.111.115-80;2019-01-07 10:04:26.2730000;2;2;00000000-0000-0000-0000-000000000001;16;Visualização da FALE_CONOSCO;;NULL
666094;111.111.115-81;2019-01-07 10:04:27.7100000;2;2;00000000-0000-0000-0000-000000000001;8;Visualização da FINANCEIRO_EXTRATO_FINANCEIRO;Posição Financeira;NULL
